ts_date,claim_amount
2022-01-25,13695.0
2022-01-25,139758.0
2022-01-25,
2022-01-25,
2022-01-26,156027.0
2022-01-26,
2022-01-26,320768.0
2022-01-26,
2022-01-26,
2022-01-26,288752.0
2022-01-26,
2022-01-26,
2022-01-26,
2022-01-27,
2022-01-27,
2022-01-27,333600.0
2022-01-27,
2022-01-27,
2022-01-27,
2022-01-27,
2022-01-27,445623.0
2022-01-27,
2022-01-28,
2022-01-28,
2022-01-28,
2022-01-28,164789.0
2022-01-28,
2022-01-29,
2022-01-29,
2022-01-29,
2022-01-29,
2022-01-29,
2022-01-29,
2022-01-30,
2022-01-30,
2022-01-30,
2022-01-30,
2022-01-30,125488.0
2022-01-30,
2022-01-30,
2022-01-30,
2022-01-31,
2022-01-31,
2022-01-31,
2022-01-31,
2022-01-31,
2022-01-31,116973.0
2022-01-31,
2022-01-31,
2022-01-31,527430.0
2022-01-31,297308.0
2022-01-31,
2022-01-31,
2022-01-31,
2022-01-31,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-01,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-02,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-03,
2022-02-04,
2022-02-04,
2022-02-04,
2022-02-04,
2022-02-04,174142.0
2022-02-04,
2022-02-04,
2022-02-04,
2022-02-04,
2022-02-04,
2022-02-05,
2022-02-05,
2022-02-05,471317.0
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-05,
2022-02-06,
2022-02-06,455896.0
2022-02-06,
2022-02-06,
2022-02-06,
2022-02-06,
2022-02-06,
2022-02-06,
2022-02-07,
2022-02-07,
2022-02-07,140726.0
2022-02-07,
2022-02-07,
2022-02-07,
2022-02-07,
2022-02-07,
2022-02-07,148433.0
2022-02-07,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-08,
2022-02-09,
2022-02-09,
2022-02-09,213536.0
2022-02-09,
2022-02-09,
2022-02-10,
2022-02-10,
2022-02-10,
2022-02-10,
2022-02-10,
2022-02-10,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-11,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-12,
2022-02-13,
2022-02-13,
2022-02-13,
2022-02-13,
2022-02-13,
2022-02-13,
2022-02-13,94597.0
2022-02-13,
2022-02-14,
2022-02-14,
2022-02-14,
2022-02-14,222132.0
2022-02-14,
2022-02-14,
2022-02-14,223116.0
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-15,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,
2022-02-16,132189.0
2022-02-16,
2022-02-16,
2022-02-17,
2022-02-17,
2022-02-17,
2022-02-17,
2022-02-17,
2022-02-18,
2022-02-18,
2022-02-18,
2022-02-18,
2022-02-18,
2022-02-18,
2022-02-18,
2022-02-18,108150.0
2022-02-19,
2022-02-19,
2022-02-19,573300.0
2022-02-19,
2022-02-19,
2022-02-19,
2022-02-20,
2022-02-20,
2022-02-20,593147.0
2022-02-20,
2022-02-20,147887.0
2022-02-20,55737.0
2022-02-20,
2022-02-20,
2022-02-20,
2022-02-20,
2022-02-21,
2022-02-21,
2022-02-21,
2022-02-21,
2022-02-21,
2022-02-22,
2022-02-22,
2022-02-22,
2022-02-22,
2022-02-22,
2022-02-22,
2022-02-23,
2022-02-23,
2022-02-23,
2022-02-23,
2022-02-23,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-24,
2022-02-25,
2022-02-25,188343.0
2022-02-25,
2022-02-25,
2022-02-26,
2022-02-26,33585.0
2022-02-26,
2022-02-26,
2022-02-26,
2022-02-26,
2022-02-26,
2022-02-26,
2022-02-26,
2022-02-27,312368.0
2022-02-27,
2022-02-27,
2022-02-27,
2022-02-27,
2022-02-27,
2022-02-27,
2022-02-27,543213.0
2022-02-28,
2022-02-28,
2022-02-28,
2022-02-28,
2022-02-28,
2022-02-28,
2022-02-28,
2022-03-01,
2022-03-01,
2022-03-01,
2022-03-01,330136.0
2022-03-01,
2022-03-01,178320.0
2022-03-02,
2022-03-02,
2022-03-02,
2022-03-03,242178.0
2022-03-03,
2022-03-03,
2022-03-03,
2022-03-03,
2022-03-03,
2022-03-03,
2022-03-03,303577.0
2022-03-03,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,80648.0
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-04,
2022-03-05,
2022-03-05,
2022-03-05,
2022-03-05,
2022-03-05,
2022-03-06,180708.0
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,
2022-03-06,201199.0
2022-03-07,
2022-03-07,
2022-03-07,
2022-03-07,
2022-03-07,40532.0
2022-03-07,274460.0
2022-03-07,
2022-03-07,
2022-03-07,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-08,
2022-03-09,
2022-03-09,
2022-03-09,
2022-03-09,
2022-03-09,
2022-03-09,
2022-03-09,
2022-03-10,
2022-03-10,
2022-03-10,
2022-03-10,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-11,
2022-03-12,
2022-03-12,
2022-03-12,
2022-03-12,261398.0
2022-03-12,
2022-03-12,
2022-03-12,99675.0
2022-03-12,34524.0
2022-03-12,
2022-03-12,
2022-03-13,
2022-03-13,
2022-03-13,
2022-03-13,543943.0
2022-03-13,73792.0
2022-03-13,
2022-03-13,
2022-03-13,
2022-03-13,
2022-03-14,
2022-03-14,
2022-03-14,
2022-03-14,
2022-03-14,
2022-03-14,
2022-03-14,
2022-03-15,
2022-03-15,
2022-03-15,
2022-03-15,
2022-03-15,
2022-03-15,
2022-03-15,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-16,
2022-03-17,
2022-03-17,
2022-03-17,
2022-03-17,
2022-03-17,
2022-03-17,
2022-03-18,
2022-03-18,
2022-03-18,
2022-03-18,
2022-03-18,324451.0
2022-03-18,
2022-03-18,
2022-03-18,632789.0
2022-03-18,264087.0
2022-03-19,328143.0
2022-03-19,
2022-03-19,
2022-03-19,45818.0
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-19,
2022-03-20,33647.0
2022-03-20,
2022-03-20,202081.0
2022-03-21,
2022-03-21,
2022-03-21,27008.0
2022-03-21,
2022-03-21,
2022-03-21,216718.0
2022-03-22,
2022-03-22,
2022-03-22,
2022-03-22,288276.0
2022-03-22,
2022-03-22,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,
2022-03-23,15444.0
2022-03-23,467662.0
2022-03-23,
2022-03-23,
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-24,387169.0
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-24,
2022-03-25,50479.0
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,
2022-03-25,559623.0
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-26,
2022-03-27,
2022-03-27,
2022-03-27,170849.0
2022-03-27,
2022-03-27,
2022-03-27,
2022-03-28,
2022-03-28,
2022-03-28,
2022-03-28,
2022-03-29,23403.0
2022-03-29,
2022-03-29,
2022-03-29,
2022-03-29,
2022-03-29,
2022-03-29,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-30,
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,266957.0
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,
2022-03-31,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-01,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,
2022-04-02,489813.0
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,
2022-04-03,62638.0
2022-04-03,142748.0
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-04,
2022-04-05,
2022-04-05,
2022-04-05,
2022-04-05,
2022-04-05,
2022-04-05,125441.0
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-06,
2022-04-07,622685.0
2022-04-07,141899.0
2022-04-07,437111.0
2022-04-07,479783.0
2022-04-07,
2022-04-07,
2022-04-07,
2022-04-07,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,
2022-04-08,376639.0
2022-04-09,
2022-04-09,35337.0
2022-04-09,
2022-04-09,
2022-04-09,
2022-04-09,
2022-04-09,420857.0
2022-04-09,122766.0
2022-04-09,
2022-04-09,
2022-04-09,
2022-04-09,249878.0
2022-04-10,
2022-04-10,
2022-04-10,
2022-04-10,
2022-04-11,
2022-04-11,
2022-04-12,
2022-04-12,
2022-04-12,
2022-04-12,
2022-04-12,
2022-04-12,
2022-04-12,
2022-04-13,
2022-04-13,
2022-04-13,
2022-04-13,101380.0
2022-04-13,
2022-04-13,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-14,
2022-04-15,
2022-04-15,
2022-04-15,126405.0
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-15,547481.0
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-15,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,
2022-04-16,123696.0
2022-04-16,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-17,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-18,
2022-04-19,
2022-04-19,
2022-04-19,
2022-04-19,
2022-04-19,
2022-04-19,362744.0
2022-04-19,
2022-04-19,149526.0
2022-04-20,
2022-04-20,
2022-04-20,
2022-04-20,
2022-04-20,
2022-04-20,
2022-04-20,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-21,
2022-04-22,
2022-04-22,
2022-04-22,
2022-04-22,
2022-04-22,
2022-04-22,
2022-04-22,
2022-04-22,133511.0
2022-04-22,
2022-04-22,
2022-04-23,
2022-04-23,
2022-04-23,
2022-04-23,
2022-04-23,
2022-04-23,338710.0
2022-04-23,510990.0
2022-04-23,
2022-04-23,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-24,
2022-04-25,
2022-04-25,
2022-04-25,
2022-04-25,
2022-04-25,
2022-04-25,105622.0
2022-04-25,
2022-04-25,
2022-04-26,
2022-04-26,
2022-04-26,304325.0
2022-04-26,
2022-04-26,
2022-04-26,
2022-04-26,
2022-04-27,
2022-04-27,
2022-04-27,
2022-04-27,407756.0
2022-04-27,
2022-04-27,
2022-04-27,
2022-04-27,688731.0
2022-04-27,
2022-04-27,
2022-04-28,
2022-04-28,
2022-04-28,
2022-04-29,
2022-04-29,
2022-04-29,
2022-04-29,
2022-04-29,
2022-04-29,
2022-04-29,495430.0
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-04-30,
2022-05-01,385967.0
2022-05-01,54160.0
2022-05-01,
2022-05-01,
2022-05-01,
2022-05-01,652892.0
2022-05-01,
2022-05-01,
2022-05-01,
2022-05-01,
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,57479.0
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,
2022-05-02,135190.0
2022-05-02,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,
2022-05-03,155368.0
2022-05-03,
2022-05-04,
2022-05-04,
2022-05-04,
2022-05-04,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-05,
2022-05-06,
2022-05-06,
2022-05-06,
2022-05-06,
2022-05-07,
2022-05-07,
2022-05-07,
2022-05-07,
2022-05-07,
2022-05-07,
2022-05-07,
2022-05-08,
2022-05-08,353724.0
2022-05-08,289262.0
2022-05-08,
2022-05-08,
2022-05-08,
2022-05-08,
2022-05-08,
2022-05-09,
2022-05-09,
2022-05-09,
2022-05-09,320547.0
2022-05-09,
2022-05-09,
2022-05-10,
2022-05-10,
2022-05-10,235425.0
2022-05-10,
2022-05-10,
2022-05-11,
2022-05-11,
2022-05-11,
2022-05-11,
2022-05-11,
2022-05-11,
2022-05-12,
2022-05-12,
2022-05-12,
2022-05-12,
2022-05-12,335747.0
2022-05-12,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-13,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-14,
2022-05-15,
2022-05-15,
2022-05-15,
2022-05-15,
2022-05-16,122105.0
2022-05-16,
2022-05-16,
2022-05-16,
2022-05-16,
2022-05-16,
2022-05-16,
2022-05-16,
2022-05-17,
2022-05-17,
2022-05-17,
2022-05-17,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-18,
2022-05-19,111599.0
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-19,
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,266031.0
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,69076.0
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-20,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-21,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-22,
2022-05-23,
2022-05-23,
2022-05-23,110653.0
2022-05-23,
2022-05-23,
2022-05-23,
2022-05-23,
2022-05-23,227760.0
2022-05-23,97891.0
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-24,
2022-05-25,
2022-05-25,
2022-05-25,
2022-05-25,
2022-05-25,
2022-05-25,313271.0
2022-05-25,
2022-05-25,
2022-05-25,66271.0
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-26,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-27,
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-28,151449.0
2022-05-28,
2022-05-28,
2022-05-28,
2022-05-29,
2022-05-29,
2022-05-29,
2022-05-29,
2022-05-29,
2022-05-29,
2022-05-29,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-30,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,
2022-05-31,442640.0
2022-05-31,
2022-05-31,
2022-06-01,
2022-06-01,
2022-06-01,
2022-06-01,
2022-06-01,
2022-06-01,
2022-06-01,
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-02,24371.0
2022-06-02,
2022-06-02,
2022-06-02,
2022-06-03,
2022-06-03,259492.0
2022-06-03,152384.0
2022-06-03,
2022-06-04,
2022-06-04,
2022-06-04,
2022-06-04,
2022-06-04,
2022-06-04,500358.0
2022-06-04,
2022-06-04,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-05,
2022-06-06,
2022-06-06,
2022-06-06,136407.0
2022-06-06,
2022-06-06,
2022-06-06,
2022-06-06,
2022-06-06,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,331068.0
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-07,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-08,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-09,
2022-06-10,
2022-06-10,
2022-06-10,84612.0
2022-06-10,
2022-06-10,
2022-06-10,
2022-06-11,
2022-06-11,
2022-06-11,
2022-06-11,
2022-06-11,
2022-06-11,368437.0
2022-06-11,
2022-06-11,
2022-06-11,
2022-06-12,
2022-06-12,
2022-06-12,
2022-06-12,
2022-06-12,442180.0
2022-06-12,
2022-06-12,
2022-06-13,
2022-06-13,
2022-06-13,
2022-06-13,
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-14,248540.0
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-14,
2022-06-15,
2022-06-15,
2022-06-15,
2022-06-15,
2022-06-15,523941.0
2022-06-15,
2022-06-15,
2022-06-15,
2022-06-15,
2022-06-15,
2022-06-16,
2022-06-16,
2022-06-16,
2022-06-16,
2022-06-16,
2022-06-16,
2022-06-17,
2022-06-17,
2022-06-17,
2022-06-17,
2022-06-17,
2022-06-17,
2022-06-17,
2022-06-17,427474.0
2022-06-18,
2022-06-18,284475.0
2022-06-18,
2022-06-18,
2022-06-18,
2022-06-18,43042.0
2022-06-18,
2022-06-18,
2022-06-18,79743.0
2022-06-18,
2022-06-19,
2022-06-19,
2022-06-19,
2022-06-19,
2022-06-19,
2022-06-19,
2022-06-19,
2022-06-20,
2022-06-20,
2022-06-20,
2022-06-20,
2022-06-20,
2022-06-21,
2022-06-21,
2022-06-21,
2022-06-21,
2022-06-21,
2022-06-21,
2022-06-21,396171.0
2022-06-21,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-22,
2022-06-23,
2022-06-23,88238.0
2022-06-23,
2022-06-23,
2022-06-23,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,199635.0
2022-06-24,
2022-06-24,
2022-06-24,29714.0
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-24,
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,386234.0
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,
2022-06-25,354409.0
2022-06-25,
2022-06-25,
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-26,130785.0
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-26,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,125207.0
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-27,
2022-06-28,
2022-06-28,
2022-06-28,103986.0
2022-06-28,
2022-06-28,157730.0
2022-06-28,
2022-06-28,
2022-06-28,
2022-06-29,
2022-06-29,
2022-06-29,
2022-06-29,
2022-06-29,
2022-06-29,263346.0
2022-06-29,
2022-06-29,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-06-30,
2022-07-01,
2022-07-01,
2022-07-01,
2022-07-01,
2022-07-01,
2022-07-01,
2022-07-01,
2022-07-02,
2022-07-02,500950.0
2022-07-02,
2022-07-02,
2022-07-02,
2022-07-02,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-03,
2022-07-04,
2022-07-04,
2022-07-04,
2022-07-04,
2022-07-04,
2022-07-04,
2022-07-04,257040.0
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,73262.0
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,
2022-07-05,15621.0
2022-07-05,
2022-07-06,
2022-07-06,
2022-07-06,
2022-07-06,
2022-07-06,
2022-07-06,
2022-07-06,
2022-07-06,35529.0
2022-07-07,
2022-07-07,
2022-07-07,376694.0
2022-07-07,
2022-07-07,
2022-07-07,
2022-07-08,
2022-07-08,
2022-07-08,
2022-07-08,193345.0
2022-07-08,
2022-07-08,
2022-07-08,
2022-07-09,
2022-07-09,312121.0
2022-07-09,
2022-07-09,147458.0
2022-07-09,
2022-07-09,
2022-07-09,
2022-07-09,
2022-07-09,
2022-07-09,
2022-07-10,8335.0
2022-07-10,
2022-07-10,
2022-07-10,
2022-07-10,172528.0
2022-07-10,
2022-07-10,
2022-07-11,
2022-07-11,
2022-07-11,
2022-07-11,
2022-07-11,
2022-07-11,199062.0
2022-07-11,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-12,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,
2022-07-13,127781.0
2022-07-14,325829.0
2022-07-14,
2022-07-14,
2022-07-14,
2022-07-14,
2022-07-14,
2022-07-14,
2022-07-14,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-15,
2022-07-16,
2022-07-16,
2022-07-16,
2022-07-16,
2022-07-16,
2022-07-16,
2022-07-16,
2022-07-16,139619.0
2022-07-17,72879.0
2022-07-17,
2022-07-17,6643.0
2022-07-17,
2022-07-17,
2022-07-17,
2022-07-17,181526.0
2022-07-17,
2022-07-17,
2022-07-17,
2022-07-18,98072.0
2022-07-18,
2022-07-18,
2022-07-18,
2022-07-18,
2022-07-18,
2022-07-18,51111.0
2022-07-18,
2022-07-18,
2022-07-18,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-19,
2022-07-20,
2022-07-20,
2022-07-20,137160.0
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-20,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-21,
2022-07-22,
2022-07-22,
2022-07-22,73326.0
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,199802.0
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,
2022-07-23,85134.0
2022-07-23,50923.0
2022-07-24,
2022-07-24,126815.0
2022-07-24,
2022-07-24,
2022-07-24,
2022-07-24,
2022-07-24,
2022-07-24,
2022-07-24,
2022-07-25,
2022-07-25,
2022-07-25,
2022-07-25,
2022-07-25,
2022-07-25,226221.0
2022-07-25,
2022-07-25,128262.0
2022-07-25,
2022-07-26,
2022-07-26,
2022-07-26,
2022-07-26,218871.0
2022-07-26,
2022-07-26,
2022-07-26,
2022-07-26,
2022-07-26,
2022-07-26,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-27,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-28,284244.0
2022-07-28,
2022-07-28,
2022-07-28,
2022-07-29,
2022-07-29,
2022-07-29,
2022-07-29,
2022-07-29,
2022-07-29,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,
2022-07-30,210093.0
2022-07-30,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,98703.0
2022-07-31,
2022-07-31,
2022-07-31,
2022-07-31,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-01,
2022-08-02,
2022-08-02,
2022-08-02,
2022-08-03,
2022-08-03,
2022-08-03,
2022-08-03,234890.0
2022-08-03,
2022-08-03,
2022-08-03,80300.0
